time,BaseNetwork.server.aggregator(timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector))
200,0.0704123
201,0.0871861
202,0.0867774
203,0.0656029
204,0.0588378
205,0.0650296
206,0.0528744
207,0.0584689
208,0.0778745
209,0.10029
210,0.10127
211,0.0945952
212,0.0834008
213,0.0797304
214,0.0858935
215,0.100438
216,0.0918523
217,0.0899816
218,0.0994394
219,0.098834
220,0.0958214
221,0.0898046
222,0.0932506
223,0.109474
224,0.0962027
225,0.105162
226,0.110447
227,0.0971427
228,0.135563
229,0.156948
230,0.142565
231,0.149207
232,0.124007
233,0.124964
234,0.166999
235,0.144321
236,0.134656
237,0.134393
238,0.14083
239,0.125106
240,0.118219
241,0.147907
242,0.153276
243,0.139519
244,0.160493
245,0.155721
246,0.164433
247,0.160715
248,0.159352
249,0.154133
250,0.160486
251,0.180492
252,0.182609
253,0.162673
254,0.199542
255,0.191465
256,0.200747
257,0.231877
258,0.213493
259,0.201593
260,0.188629
261,0.211126
262,0.20906
263,0.211205
264,0.215852
265,0.208491
266,0.207413
267,0.200186
268,0.201708
269,0.199192
270,0.189874
271,0.186126
272,0.207248
273,0.194541
274,0.19672
275,0.170026
276,0.173837
277,0.190048
278,0.1892
279,0.18673
280,0.200598
281,0.209187
282,0.196385
283,0.166217
284,0.128251
285,0.111094
286,0.101286
287,0.106594
288,0.0981252
289,0.110071
290,0.104572
291,0.0974431
292,0.0843682
293,0.0917227
294,0.0816385
295,0.0856117
296,0.0939842
297,0.0790355
298,0.0734666
299,0.0835597
300,0.103864
301,0.0921456
302,0.0769793
303,0.0825303
304,0.0861247
305,0.0804704
306,0.0827779
307,0.0878398
308,0.0878247
309,0.0782637
310,0.100068
311,0.0942103
312,0.0907918
313,0.12081
314,0.130234
315,0.124834
316,0.131387
317,0.129203
318,0.125729
319,0.132414
320,0.115688
321,0.116373
322,0.110275
323,0.125133
324,0.108485
325,0.111749
326,0.0960674
327,0.0867525
328,0.0909184
329,0.0833887
330,0.125805
331,0.148
332,0.150997
333,0.157225
334,0.150998
335,0.129209
336,0.130188
337,0.148956
338,0.140078
339,0.130225
340,0.106411
341,0.100412
342,0.122662
343,0.123503
344,0.127442
345,0.122355
346,0.152088
347,0.149935
348,0.121318
349,0.0960814
350,0.0856061
351,0.128779
352,0.119982
353,0.104189
354,0.0855126
355,0.0676054
356,0.0563847
357,0.0576817
358,0.0631919
359,0.0574952
360,0.044725
361,0.0474521
362,0.0659211
363,0.060576
364,0.0571271
365,0.0531414
366,0.0686453
367,0.0634098
368,0.0660517
369,0.0605663
370,0.0525216
371,0.0353943
372,0.0475145
373,0.0556051
374,0.0857607
375,0.0815791
376,0.0644577
377,0.0550992
378,0.0516862
379,0.091108
380,0.0963285
381,0.0984351
382,0.0902727
383,0.103296
384,0.0867636
385,0.0940529
386,0.0830145
387,0.0887986
388,0.0842024
389,0.0961117
390,0.0809914
391,0.0956038
392,0.0996241
393,0.0873041
394,0.0951527
395,0.0942155
396,0.0859553
397,0.0775254
398,0.0591517
399,0.0708479
400,0.092282
401,0.102369
402,0.106454
403,0.0934339
404,0.106679
405,0.0888184
406,0.0955385
407,0.118686
408,0.105282
409,0.0779079
410,0.0934554
411,0.0842958
412,0.0943841
413,0.10519
414,0.101092
415,0.0945936
416,0.0835812
417,0.0789946
418,0.0880863
419,0.0980575
420,0.0961696
421,0.10021
422,0.131394
423,0.109217
424,0.113662
425,0.084886
426,0.0794723
427,0.0756671
428,0.0563225
429,0.0670818
430,0.0738716
431,0.0762556
432,0.0812427
433,0.0667066
434,0.0662799
435,0.0664919
436,0.0903485
437,0.0999938
438,0.091004
439,0.0825807
440,0.0822024
441,0.0984995
442,0.0977832
443,0.0957543
444,0.123304
445,0.13121
446,0.117781
447,0.105633
448,0.0985469
449,0.0829656
450,0.0766123
451,0.0786925
452,0.106457
453,0.107962
454,0.117395
455,0.156658
456,0.14215
457,0.154609
458,0.150456
459,0.131054
460,0.123739
461,0.122701
462,0.100285
463,0.104789
464,0.139119
465,0.142444
466,0.129264
467,0.108803
468,0.134301
469,0.147033
470,0.17944
471,0.162127
472,0.148149
473,0.148675
474,0.156082
475,0.148742
476,0.136185
477,0.138905
478,0.147351
479,0.142044
480,0.125244
481,0.129352
482,0.132504
483,0.150414
484,0.151542
485,0.159712
486,0.14306
487,0.134366
488,0.151571
489,0.125325
490,0.133759
491,0.147884
492,0.13933
493,0.142041
494,0.112699
495,0.111538
496,0.11315
497,0.0884254
498,0.096956
499,0.0900083
500,0.092164
501,0.0831722
502,0.0953446
503,0.106423
504,0.114696
505,0.108173
506,0.110373
507,0.122199
508,0.114083
509,0.0918051
510,0.0886588
511,0.0924993
512,0.0759737
513,0.0863385
514,0.0882974
515,0.0777104
516,0.0839779
517,0.073208
518,0.0803772
519,0.106398
520,0.105266
521,0.108952
522,0.0949977
523,0.0973413
524,0.09346
525,0.105694
526,0.12154
527,0.089903
528,0.0879876
529,0.0898757
530,0.0782162
531,0.067917
532,0.0965535
533,0.10303
534,0.113196
535,0.0962882
536,0.0867489
537,0.0826165
538,0.0888961
539,0.0907509
540,0.134109
541,0.134645
542,0.13539
543,0.120872
544,0.112334
545,0.106629
546,0.105235
547,0.102729
548,0.096141
549,0.103767
550,0.0944448
551,0.086884
552,0.099595
553,0.0731974
554,0.0623408
555,0.0647048
556,0.0638093
557,0.0491449
558,0.09086
559,0.0869716
560,0.0652125
561,0.0550116
562,0.0424545
563,0.0574038
564,0.0528357
565,0.0782076
566,0.074554
567,0.0681009
568,0.0826432
569,0.0941327
570,0.125918
571,0.123149
572,0.134488
573,0.135885
574,0.123514
575,0.125738
576,0.125631
577,0.132156
578,0.160898
579,0.14928
580,0.178727
581,0.165844
582,0.146222
583,0.15342
584,0.160011
585,0.157124
586,0.158422
587,0.150166
588,0.148417
589,0.132083
590,0.121254
591,0.118351
592,0.106112
593,0.107535
594,0.111877
595,0.117492
596,0.108146
597,0.117423
598,0.102483
599,0.0954333
600,0.0916264
601,0.0926188
602,0.103832
603,0.0872026
604,0.077934
605,0.0963419
606,0.111836
607,0.0962119
608,0.0942981
609,0.0808666
610,0.0772938
611,0.0870915
612,0.0637277
613,0.0494713
614,0.0562183
615,0.081764
616,0.07413
617,0.0642198
618,0.0549685
619,0.0621155
620,0.0495819
621,0.079761
622,0.096982
623,0.0835176
624,0.105965
625,0.0909561
626,0.103903
627,0.106949
628,0.116828
629,0.115181
630,0.147784
631,0.142672
632,0.124872
633,0.154574
634,0.14175
635,0.131618
636,0.118072
637,0.119306
638,0.0970897
639,0.123295
640,0.140252
641,0.138267
642,0.131649
643,0.113873
644,0.108573
645,0.124103
646,0.10694
647,0.0996418
648,0.0802401
649,0.104373
650,0.102539
651,0.0867275
652,0.0755476
653,0.0744281
654,0.0780387
655,0.0876591
656,0.0897491
657,0.0807652
658,0.0834873
659,0.0845431
660,0.0941631
661,0.0916046
662,0.0879808
663,0.0892863
664,0.0732618
665,0.0763827
666,0.0809845
667,0.0682325
668,0.0755888
669,0.0560212
670,0.0743724
671,0.0710427
672,0.0838692
673,0.0699805
674,0.0740631
675,0.0681901
676,0.099646
677,0.0988475
678,0.104204
679,0.0850839
680,0.0842419
681,0.0779217
682,0.0870281
683,0.0617858
684,0.070003
685,0.0596064
686,0.0883338
687,0.0944985
688,0.100009
689,0.10407
690,0.121126
691,0.164003
692,0.174524
693,0.166111
694,0.15406
695,0.147735
696,0.164832
697,0.145347
698,0.143096
699,0.16293
700,0.164845
701,0.142818
702,0.129972
703,0.107056
704,0.101722
705,0.143418
706,0.141146
707,0.139169
708,0.120385
709,0.13449
710,0.117436
711,0.108275
712,0.140361
713,0.121624
714,0.119472
715,0.120755
716,0.134937
717,0.120603
718,0.100121
719,0.0920701
720,0.125129
721,0.114586
722,0.108143
723,0.13964
724,0.147202
725,0.14148
726,0.132108
727,0.122134
728,0.139432
729,0.135713
730,0.118854
731,0.110715
732,0.129893
733,0.156228
734,0.149008
735,0.149291
736,0.142378
737,0.156048
738,0.150712
739,0.14883
740,0.140712
741,0.15898
742,0.163691
743,0.163573
744,0.143801
745,0.137452
746,0.137007
747,0.127812
748,0.11843
749,0.120378
750,0.11462
751,0.153057
752,0.155736
753,0.135082
754,0.135876
755,0.12976
756,0.118292
757,0.0944517
758,0.107619
759,0.124136
760,0.130089
761,0.11864
762,0.126765
763,0.142947
764,0.146308
765,0.130383
766,0.127043
767,0.119553
768,0.117019
769,0.139408
770,0.153169
771,0.148719
772,0.143882
773,0.14585
774,0.130544
775,0.164361
776,0.154407
777,0.175773
778,0.161631
779,0.163016
780,0.143691
781,0.133508
782,0.136211
783,0.125899
784,0.123426
785,0.142836
786,0.149819
787,0.150652
788,0.179252
789,0.174464
790,0.172187
791,0.157443
792,0.158997
793,0.167339
794,0.180886
795,0.208123
796,0.202918
797,0.197874
798,0.191896
799,0.193642
800,0.208073
801,0.18836
802,0.159726
803,0.171761
804,0.170274
805,0.15643
806,0.183706
807,0.153556
808,0.170533
809,0.1721
810,0.172752
811,0.167185
812,0.172502
813,0.16902
814,0.172591
815,0.165472
816,0.148887
817,0.144662
818,0.138761
819,0.142057
820,0.12421
821,0.123068
822,0.105136
823,0.10257
824,0.107202
825,0.126886
826,0.120375
827,0.112321
828,0.109765
829,0.115459
830,0.103617
831,0.105754
832,0.104906
833,0.119249
834,0.109093
835,0.103832
836,0.123653
837,0.107629
838,0.116825
839,0.123815
840,0.133753
841,0.127526
842,0.125877
843,0.122146
844,0.130772
845,0.151666
846,0.146642
847,0.140097
848,0.141402
849,0.148532
850,0.156401
851,0.143384
852,0.127318
853,0.122036
854,0.132292
855,0.141066
856,0.143674
857,0.138939
858,0.150283
859,0.145391
860,0.122974
861,0.114093
862,0.118961
863,0.118816
864,0.137535
865,0.124031
866,0.103861
867,0.0922255
868,0.102576
869,0.122573
870,0.127676
871,0.135389
872,0.144469
873,0.152051
874,0.142094
875,0.146347
876,0.144112
877,0.134604
878,0.136898
879,0.121556
880,0.139019
881,0.122259
882,0.124848
883,0.124292
884,0.146523
885,0.137185
886,0.127266
887,0.120015
888,0.105197
889,0.12036
890,0.104701
891,0.109919
892,0.0868967
893,0.0874321
894,0.0783023
895,0.0991605
896,0.0844666
897,0.0880838
898,0.0891042
899,0.0835442
900,0.0625806
901,0.0896692
902,0.0857149
903,0.0944321
904,0.0831119
905,0.0880666
906,0.110287
907,0.0892328
908,0.100614
909,0.12725
910,0.11333
911,0.112011
912,0.116692
913,0.138159
914,0.135002
915,0.135294
916,0.135237
917,0.134038
918,0.107501
919,0.093333
920,0.0813365
921,0.084779
922,0.0925071
923,0.111879
924,0.107568
925,0.0990396
926,0.0836679
927,0.0633252
928,0.0817665
929,0.131173
930,0.128085
931,0.119905
932,0.11122
933,0.117984
934,0.116732
935,0.0931802
936,0.111813
937,0.10498
938,0.134359
939,0.122373
940,0.118152
941,0.115042
942,0.114758
943,0.104629
944,0.120199
945,0.116347
946,0.107151
947,0.0927262
948,0.130136
949,0.126164
950,0.113639
951,0.109586
952,0.102301
953,0.109336
954,0.0932636
955,0.118463
956,0.111231
957,0.108935
958,0.100341
959,0.0982831
960,0.0959802
961,0.102309
962,0.0998066
963,0.0937004
964,0.0879967
965,0.0804833
966,0.0797451
967,0.0629694
968,0.0723318
969,0.0598227
970,0.0630958
971,0.0754158
972,0.0795312
973,0.0714545
974,0.0974903
975,0.0995161
976,0.109452
977,0.10522
978,0.0945028
979,0.0978108
980,0.0996053
981,0.115546
982,0.114368
983,0.120012
984,0.101037
985,0.102827
986,0.11244
987,0.108151
988,0.0935245
989,0.111667
990,0.135628
991,0.121938
992,0.139395
993,0.141039
994,0.169609
995,0.159422
996,0.169796
997,0.204501
998,0.181183
999,0.198157
1000,0.186298
1001,0.204034
1002,0.188427
1003,0.161873
1004,0.158454
1005,0.141543
1006,0.133044
1007,0.130638
1008,0.125079
1009,0.116574
1010,0.116151
1011,0.11882
1012,0.107922
1013,0.127604
1014,0.0960735
1015,0.101733
1016,0.109566
1017,0.0989729
1018,0.099284
1019,0.103889
1020,0.0801186
1021,0.0858187
1022,0.0839791
1023,0.105652
1024,0.111039
1025,0.106397
1026,0.112652
1027,0.096261
1028,0.096552
1029,0.075655
1030,0.0759963
1031,0.093462
1032,0.11
1033,0.113829
1034,0.136759
1035,0.124404
1036,0.132091
1037,0.138748
1038,0.123251
1039,0.125798
1040,0.108441
1041,0.105941
1042,0.111524
1043,0.104156
1044,0.101431
1045,0.104794
1046,0.121525
1047,0.125459
1048,0.152767
1049,0.143726
1050,0.155332
1051,0.138115
1052,0.140544
1053,0.127433
1054,0.128501
1055,0.109863
1056,0.113615
1057,0.0958394
1058,0.0889726
1059,0.0837752
1060,0.101721
1061,0.0852331
1062,0.0902908
1063,0.0814987
1064,0.102577
1065,0.100108
1066,0.108307
1067,0.0997581
1068,0.0995789
1069,0.108296
1070,0.126658
1071,0.12445
1072,0.116219
1073,0.120673
1074,0.108448
1075,0.106197
1076,0.118705
1077,0.128079
1078,0.116713
1079,0.115816
1080,0.112657
1081,0.145973
1082,0.121148
1083,0.116765
1084,0.114138
1085,0.117923
1086,0.133549
1087,0.127257
1088,0.128263
1089,0.135711
1090,0.145589
1091,0.12268
1092,0.153925
1093,0.1646
1094,0.163436
1095,0.184197
1096,0.170246
1097,0.150724
1098,0.13786
1099,0.1587
1100,0.174582
1101,0.149476
1102,0.143473
1103,0.144426
1104,0.142242
1105,0.136284
1106,0.130663
1107,0.122787
1108,0.100323
1109,0.117284
1110,0.107545
1111,0.10314
1112,0.118226
1113,0.120825
1114,0.108687
1115,0.119097
1116,0.102965
1117,0.0868662
1118,0.0923414
1119,0.096286
1120,0.0931982
1121,0.116256
1122,0.109054
1123,0.104757
1124,0.0832843
1125,0.0776177
1126,0.0902678
1127,0.08847
1128,0.0944128
1129,0.083161
1130,0.0647257
1131,0.061216
1132,0.0583133
1133,0.0654741
1134,0.0963768
1135,0.0911944
1136,0.0794117
1137,0.0972649
1138,0.097107
1139,0.105701
1140,0.0829924
1141,0.087234
1142,0.0780767
1143,0.0913631
1144,0.132554
1145,0.112366
1146,0.0963962
1147,0.111748
1148,0.105891
1149,0.10068
1150,0.110988
1151,0.101855
1152,0.0909427
1153,0.0929682
1154,0.0736096
1155,0.0702846
1156,0.0737625
1157,0.0560201
1158,0.075864
1159,0.080261
1160,0.0792364
1161,0.0694626
1162,0.061655
1163,0.0514196
1164,0.053088
1165,0.0606258
1166,0.0587361
1167,0.0620192
1168,0.0743083
1169,0.0795673
1170,0.0971312
1171,0.120845
1172,0.117617
1173,0.118887
1174,0.116686
1175,0.137281
1176,0.125317
1177,0.121216
1178,0.130282
1179,0.116027
1180,0.110255
1181,0.10688
1182,0.101175
1183,0.115881
1184,0.111537
1185,0.0889896
1186,0.119205
1187,0.111906
1188,0.10372
1189,0.109105
1190,0.114772
1191,0.126436
1192,0.108353
1193,0.102514
1194,0.105168
1195,0.101479
1196,0.109862
1197,0.105475
1198,0.131397
1199,0.154325
1200,0.144142
1201,0.121548
1202,0.11581
1203,0.125387
1204,0.122242
1205,0.112044
1206,0.12382
1207,0.133852
1208,0.113584
1209,0.103679
1210,0.119682
1211,0.123718
1212,0.104996
1213,0.113778
1214,0.108015
1215,0.111704
1216,0.106389
1217,0.105326
1218,0.0958364
1219,0.105558
1220,0.0875849
1221,0.104909
1222,0.12147
1223,0.118096
1224,0.126601
1225,0.106602
1226,0.14353
1227,0.13964
1228,0.158631
1229,0.144226
1230,0.150767
